Time_s,X,Y,Z,Roll_deg,Pitch_deg,Yaw_deg,Ref_X,Ref_Y,Ref_Z,Ref_Yaw,vx,vy,vz,p,q,r,T_pert,tau_x,tau_y,tau_z,RPM_0,RPM_1,RPM_2,RPM_3
0.02,1.0,1.0,0.9927382,-1.0692778040264545e-18,1.0692778040264545e-18,-9.977654828158636e-39,1.0009,1.0009,1.0009,0.00015707963267948968,4.881651291907917e-21,4.881651291907917e-21,-0.3283000000000036,0.0,0.0,0.0,3.521180447041493,-0.06673109761320405,0.06673109761320413,0.0024008530771777903,620.8678290485744,620.8678290485747,609.306886245726,645.9510707563663
0.04000000000000001,0.9999999479807906,0.9999999480070877,0.9834053063395991,-0.005199721640632092,0.005199614570015471,0.0004478212359862413,1.00264519,1.00264519,1.00264519,0.00046167274840828814,1.540170825972784e-05,1.5404597017706502e-05,-0.5078621365552416,-0.008617652781448864,0.00861741585474643,0.0006312833903635888,5.039808934899982,-0.07106148903398364,0.07106150066974137,0.0049112565867914975,652.150170482916,652.1501735575742,647.1188876987403,683.9193754456497
0.06,0.9999997359197111,0.999999736469768,0.9719999922813343,-0.06533053194888065,0.06532631423317692,0.0031237780790005767,1.005183287929,1.005183287929,1.005183287929,0.0009046544043992807,0.00044486399164910114,0.00044492993287921186,-0.5807145170799687,-0.07228186706326892,0.07227140787091234,0.0031973484980551024,6.6296890183580635,-0.07080297083988116,0.07080338087295333,0.0071441163702254395,683.8960493662506,683.8961526848582,685.1487008022375,719.884393223661
0.08,1.0000036133129044,1.000003617549564,0.9607037462585454,-0.24109926759641992,0.2410776713641726,0.010748094200897645,1.0084644350231238,1.0084644350231238,1.0084644350231238,0.0014773226047463442,0.002151276373953711,0.0021515846190407247,-0.5527322049476571,-0.18309041910836793,0.1830182439389902,0.008624652983420411,7.34858369443991,-0.06415957585062917,0.06416142813928945,0.008761938016262733,696.9793165703177,696.9797745417834,704.059049656495,734.7959797922416
0.1,1.000029160771411,1.0000291849936946,0.9509329933951525,-0.5618948625825232,0.561850792026227,0.025189681367203655,1.0124410953000795,1.0124410953000795,1.0124410953000795,0.002171380755407802,0.005583534084107419,0.005583654814033452,-0.46334250524937276,-0.31280183820756247,0.3125394490933587,0.01676520642634617,7.456405308930175,-0.05266611541855673,0.05266960145058342,0.00986580782744519,697.7931930284822,697.7940539313626,710.5146371256625,735.6188752096153
0.12000000000000001,1.000112847456605,1.0001129598426375,0.9434563547926579,-1.0294083858076306,1.029366153006903,0.04662793611081209,1.0170679589746479,1.0170679589746479,1.0170679589746479,0.002978920807029195,0.01065070805850452,0.01064719031534289,-0.3420291418425375,-0.4388753710673171,0.43819486444448497,0.027054889264012755,7.186882382126472,-0.037982851780716545,0.03798836588006651,0.010815492120954982,690.8668319560718,690.8682073578962,709.7500424670675,727.962013589537
0.14,1.0003092343008146,1.0003096522038581,0.9386056136488099,-1.6270582999447003,1.6270439018810314,0.07377650019196455,1.0223018496656648,1.0223018496656648,1.0223018496656648,0.0038924070595064675,0.017015071649594656,0.016997437416350313,-0.20816294562849053,-0.5477565410919331,0.5463318116829475,0.03878423367441143,6.703404050258646,-0.021587920266208933,0.02160281061055031,0.011981367329126164,678.9883172071525,678.992096330048,705.2559714752812,715.7315991515287
0.16000000000000003,1.000686008842862,1.0006872798119841,0.936440032207087,-2.3271281617544664,2.327114672752266,0.10513723810591208,1.0281016352505217,1.0281016352505217,1.0281016352505217,0.004904660603161038,0.024371703315007952,0.024317295699540987,-0.07338043118906454,-0.6305589195528467,0.627993486567663,0.051732549039072394,6.112424288804315,-0.004796746493572139,0.004840464782299447,0.013460837451797446,664.103067052824,664.114411249395,698.9917297065197,701.3636107731422
0.18000000000000002,1.0013178160580443,1.001321090914148,0.9368643080301239,-3.0955908747198495,3.0955139896455184,0.14026035548946797,1.0344281422285617,1.0344281422285617,1.0344281422285617,0.006008844372332979,0.032577309247723306,0.03244519329179849,0.056011044015442546,-0.6830295374048783,0.6788998170581871,0.0659642447730788,5.478226291911969,0.011271898205269436,-0.011172143547577736,0.015024906938356326,647.7788239113432,647.8053606364185,691.6862864692644,686.0718280385101
0.2,1.0022801261771386,1.002287510497122,0.9396967648424541,-3.8954549085111068,3.8954104954731217,0.18062990868406942,1.0412440734599135,1.0412440734599135,1.0412440734599135,0.007198448788098993,0.04168306139248874,0.04140697944292555,0.17643333709576983,-0.7029302635173736,0.6968366963996118,0.08170942256071208,4.840632080182411,0.025683765558065536,-0.025509658612615563,0.016165629975777307,631.5641515859194,631.6116557934091,683.2445263810819,670.2083320531617
0.22000000000000003,1.0036438912745704,1.0036588439904421,0.9447080692834633,-4.688945672674785,4.689571043040548,0.2297627606401013,1.0485139291512704,1.0485139291512704,1.0485139291512704,0.008467277967689249,0.05190652819634141,0.051387304419471515,0.28610729551172975,-0.6904503140347475,0.6820596220825255,0.09889228670663595,4.225543904891551,0.037667521445560244,-0.037429602416824345,0.016268629693683607,616.9975587451022,617.0640052485653,673.1586380629922,653.6514660106275
0.24000000000000002,1.0054716089457363,1.00549934836263,0.9516494945561523,-5.440276740813014,5.443157808920732,0.2924595888026292,1.0562039309649096,1.0562039309649096,1.0562039309649096,0.009809436479012655,0.06356859357672985,0.0626671351035197,0.38441659552171037,-0.6480473141195088,0.6371133065811729,0.11684932176099123,3.6482189141142385,0.04673921757342014,-0.04648526622928548,0.014834479284030285,605.3272146170644,605.3995056064989,660.8791451774026,636.1063711395446
0.26,1.0078147022452344,1.007862576614342,0.9602705798217406,-6.117855548486844,6.125713703222265,0.37351749921999405,1.064281949131862,1.064281949131862,1.064281949131862,0.01121931661950504,0.0770187783557634,0.07555164096791367,0.4714231572501105,-0.579881285039911,0.566241538112658,0.13424297982687589,3.116941905820809,0.05268229441800454,-0.052484359788968156,0.011652824403806812,597.2515359217815,597.3086434717321,646.116465607302,617.4307044368996
