Time_s,X,Y,Z,Roll_deg,Pitch_deg,Yaw_deg
0.39999999999997726,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.4200000000000159,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.4399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.45999999999997954,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.4800000000000182,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.5,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.5199999999999818,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.5400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.5600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.5799999999999841,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.5999999999999659,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.6200000000000045,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.6399999999999864,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.6599999999999682,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.6800000000000068,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.6999999999999886,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.7199999999999704,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.7400000000000091,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.7599999999999909,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.7799999999999727,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.8000000000000114,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.8199999999999932,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.839999999999975,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.8600000000000136,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.8799999999999955,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.8999999999999773,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.9200000000000159,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.9399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.9599999999999795,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
0.9800000000000182,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.0,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.0199999999999818,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.0400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.0600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.079999999999984,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.099999999999966,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.1200000000000045,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.1399999999999864,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.1599999999999682,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.1800000000000068,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.1999999999999886,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.2199999999999704,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.240000000000009,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.259999999999991,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.2799999999999727,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.3000000000000114,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.3199999999999932,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.339999999999975,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.3600000000000136,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.3799999999999955,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.3999999999999773,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.420000000000016,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.4399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.4599999999999795,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.4800000000000182,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.5,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.5199999999999818,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.5400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.5600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.579999999999984,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.599999999999966,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.6200000000000045,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.6399999999999864,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.6599999999999682,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.6800000000000068,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.6999999999999886,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.7199999999999704,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.740000000000009,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.759999999999991,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.7799999999999727,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.8000000000000114,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.8199999999999932,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.839999999999975,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.8600000000000136,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.8799999999999955,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.8999999999999773,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.920000000000016,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.9399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.9599999999999795,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
1.9800000000000182,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.0,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.019999999999982,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.0400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.0600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.079999999999984,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.099999999999966,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.1200000000000045,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.1399999999999864,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.159999999999968,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.180000000000007,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.1999999999999886,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.2199999999999704,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.240000000000009,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.259999999999991,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.2799999999999727,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.3000000000000114,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.319999999999993,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.339999999999975,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.3600000000000136,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.3799999999999955,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.3999999999999773,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.420000000000016,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.4399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.4599999999999795,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.480000000000018,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.5,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.519999999999982,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.5400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.5600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.579999999999984,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.599999999999966,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.6200000000000045,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.6399999999999864,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.659999999999968,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.680000000000007,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.6999999999999886,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.7199999999999704,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.740000000000009,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.759999999999991,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.7799999999999727,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.8000000000000114,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.819999999999993,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.839999999999975,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.8600000000000136,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.8799999999999955,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.8999999999999773,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.920000000000016,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.9399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.9599999999999795,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
2.980000000000018,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.0,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.019999999999982,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.0400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.0600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.079999999999984,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.099999999999966,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.1200000000000045,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.1399999999999864,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.159999999999968,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.180000000000007,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.1999999999999886,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.2199999999999704,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.240000000000009,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.259999999999991,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.2799999999999727,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.3000000000000114,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.319999999999993,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.339999999999975,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.3600000000000136,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.3799999999999955,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.3999999999999773,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.420000000000016,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.4399999999999977,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.4599999999999795,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.480000000000018,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.5,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.519999999999982,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.5400000000000205,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
3.5600000000000023,-3.439364997547247e-19,2.1362624631105761e-19,0.024999882977679015,4.393797005669498e-18,-1.3205755660480495e-15,1.2039636671384457e-16
