Time_s,X,Y,Z,Roll_deg,Pitch_deg,Yaw_deg,Ref_X,Ref_Y,Ref_Z,Ref_Yaw,vx,vy,vz,p,q,r,T_pert,tau_x,tau_y,tau_z,RPM_0,RPM_1,RPM_2,RPM_3
0.0040000000000000036,3.540239794309915e-22,6.0,0.010006999594037988,1.030927412343402e-18,1.9273866450044995e-18,-5.1486728461073835e-21,2.3110657071748654e-22,6.0,0.010074639714689831,1.7916199615202707e-22,2.453515573794988e-19,1200.0,2.0013999188075973,0.0,0.0,0.0,0.13727673356390743,-1.2038473377160515e-18,-3.683021169308074e-18,1.800587151680914e-20,539.3555031529193,539.3555031529194,539.3555031529193,539.3555031529194
0.008000000000000007,1.9812678274751357e-22,6.0,0.01001099936604295,6.771774911299838e-19,3.7479884741046936e-19,6.830176131541204e-20,2.3109003058650283e-22,6.0,0.01021705724096241,1.7914917365687059e-22,1.1897873311512525e-19,666.6666666666666,1.112333262893661,0.0,0.0,0.0,0.2830776344539661,3.4258798127161217e-19,4.8269216329353696e-18,-8.516963572556546e-20,543.2938902409245,543.2938902409246,543.2938902409245,543.2938902409246
0.01200000000000001,4.1282677668008204e-22,6.0,0.010014999147004025,-8.730816344528117e-19,2.0968901764490858e-19,1.5490512893026194e-19,2.310653696959898e-22,6.0,0.010429397942859043,1.7913005566140433e-22,3.382073056399102e-20,8.21011795282499e-24,0.000999943864330756,0.0,0.0,0.0,0.42940121619331495,1.7639808005409475e-18,-4.021943964425495e-18,-1.0355090458712153e-19,547.2178991675321,547.2178991675322,547.2178991675321,547.2178991675321
0.016000000000000014,5.814271723077881e-22,6.0,0.010018998946059194,-3.560641930655805e-19,1.839580682576601e-18,1.4697450939672103e-19,2.310326863828539e-22,6.0,0.010710815098006973,1.7910471839987987e-22,3.3499126627351736e-20,-3.2186627504741442e-24,0.0009999466343935809,0.0,0.0,0.0,0.5762362185818668,-5.440346225788557e-19,-1.5603021324952552e-18,3.3230668477638948e-21,551.1275382973164,551.1275382973165,551.1275382973164,551.1275382973165
0.01999999999999999,5.501544121713818e-22,6.0,0.010022998767494386,-5.766656151084166e-19,1.5190583032491881e-18,2.4664279759618973e-19,2.3099207809276586e-22,6.0,0.011060469657949597,1.790732374156313e-22,2.1117835026656314e-20,-8.94546582791302e-24,0.0009999512801435115,0.0,0.0,0.0,0.7235715096159999,2.8195194136016116e-19,2.4342340428368917e-18,-1.220442860394943e-19,555.0228180200033,555.0228180200035,555.0228180200033,555.0228180200033
0.023999999999999994,5.765596554659242e-22,6.0,0.010026998612513159,9.84222572159677e-20,9.192389166515232e-19,2.482139384878261e-19,2.309436413873475e-22,6.0,0.011477530186265227,1.7903568756664676e-22,1.726165998555386e-20,-2.5305436980788312e-24,0.0009999568604687759,0.0,0.0,0.0,0.8713960695425604,-7.488882162345776e-19,-5.297959254355644e-20,-1.154448679861376e-20,558.9037502651213,558.9037502651214,558.9037502651213,558.9037502651213
0.027999999999999997,6.259307615433795e-22,6.0,0.010030998480558986,-6.054138439538968e-19,1.1991920813502903e-18,3.1427401372429197e-19,2.308874719513042e-22,6.0,0.011961172797154362,1.789921430310976e-22,2.8568853061022646e-21,-3.781206144557662e-24,0.0009999626717297969,0.0,0.0,0.0,1.0196989907191487,8.151618696635774e-19,-6.828937688588287e-19,-8.694276541246226e-20,562.7703484481243,562.7703484481243,562.7703484481243,562.7703484481243
0.032,5.864476443555826e-22,6.0,0.010034998370366355,-5.320128776709837e-19,1.0353828529749763e-18,3.823574775921699e-19,2.308236645995032e-22,6.0,0.012510581094492131,1.7894267731282594e-22,-7.803174315061461e-23,-5.865033931951182e-24,0.0009999683290691508,0.0,0.0,0.0,1.1684694771388004,-4.431305148558504e-20,1.0996412405526322e-18,-9.201954131742053e-20,566.6226274106335,566.6226274106336,566.6226274106335,566.6226274106336
0.036000000000000004,6.567113217598408e-22,6.0,0.010038998280157672,-3.0598293248818823e-19,1.051235298588251e-18,5.722924898308236e-19,2.307523132839982e-22,6.0,0.013124946111342446,1.7888736324679027e-22,1.581848761371131e-21,-8.37135541967046e-24,0.000999973643027799,0.0,0.0,0.0,1.317696845154244,-2.275621869652862e-19,-1.339225537546734e-18,-2.3715765211101245e-19,570.4606033943966,570.4606033943966,570.4606033943966,570.4606033943966
0.04000000000000001,7.0835696683279135e-22,6.0,0.010042998207963352,-3.951180027137119e-19,1.272220611006055e-18,5.636577673475184e-19,2.3067351110100106e-22,6.0,0.013803466249930549,1.7882627300447015e-22,1.1665718908583034e-20,-6.97054861937526e-24,0.0009999785126791824,0.0,0.0,0.0,1.467370522253404,1.2500974791089958e-19,-1.75708556701204e-19,-1.2996661703092126e-20,574.2842939671956,574.2842939671957,574.2842939671956,574.2842939671956
0.04400000000000001,7.916962371579475e-22,6.0,0.010046998151851966,-7.0675833358397025e-19,1.740727545054146e-18,6.91127233872755e-19,2.3058735029780027e-22,6.0,0.014545347222070596,1.787594780992297e-22,1.551669229228434e-20,-8.734622772471665e-24,0.0009999828973695363,0.0,0.0,0.0,1.6174800462711885,3.909316166739919e-19,-1.0512475206179752e-18,-1.71633832654312e-19,578.0937179632374,578.0937179632375,578.0937179632374,578.0937179632374
0.048000000000000015,7.572331093761277e-22,6.0,0.010050998110025229,-6.359670543488583e-19,1.566902989232357e-18,5.361824590059663e-19,2.3049392227962713e-22,6.0,0.01534980199004497,1.7868704939164056e-22,7.016968045743229e-21,-1.0279662506798235e-23,0.000999986810212329,0.0,0.0,0.0,1.7680150647033681,-3.433545877237685e-20,1.3817260350455854e-18,1.5303581869962109e-19,581.888895428922,581.8888954289221,581.888895428922,581.888895428922
0.05200000000000002,7.582009487988067e-22,6.0,0.010054998080862864,-5.294602175814985e-19,1.4509080388691625e-18,5.007137924036592e-19,2.3039331761647e-22,6.0,0.016216050707932007,1.786090570947644e-22,8.154328078224838e-22,-1.0005016318276033e-23,0.0009999902858369783,0.0,0.0,0.0,1.9189653338596968,-8.08825479578913e-20,-3.615866204831679e-19,1.9830819790044517e-20,585.6698475671559,585.669847567156,585.6698475671559,585.669847567156
0.05600000000000002,7.255667759411019e-22,6.0,0.010058998062937143,-6.854105742323805e-19,1.2793860398370532e-18,7.048109646372818e-20,2.302856260498366e-22,6.0,0.017143320663378918,1.7852557077939534e-22,-3.724287988229716e-21,-1.044018501242231e-23,0.0009999933687752233,0.0,0.0,0.0,2.070320717985911,2.1831402931514574e-19,4.862148385774868e-19,4.824335364053487e-19,589.4365966834603,589.4365966834605,589.4365966834603,589.4365966834604
0.060000000000000026,7.279461474122281e-22,6.0,0.010062998055009811,-7.16988864210862e-19,1.2742774252364496e-18,7.30194715621304e-20,2.30170936499465e-22,6.0,0.01813084621981658,1.7843665937926265e-22,-3.508564251059186e-21,-1.1218324554016554e-23,0.0009999961064653326,0.0,0.0,0.0,2.222071188368173,8.374499317835122e-20,-4.678116244028938e-19,-5.44532914847795e-21,593.1891661340997,593.1891661340998,593.1891661340997,593.1891661340998
0.06400000000000003,6.442595427276725e-22,6.0,0.010067357852645493,-5.288196920774046e-19,7.825676887885736e-18,-6.63381866832769e-19,2.3004933706998385e-22,6.0,0.01917786875911308,1.783423911961939e-22,-9.864345062428064e-21,-1.195004577578338e-23,0.0010359782078193588,0.0,0.0,0.0,2.37347660927915,-1.7070183897693142e-19,-6.741851698737942e-18,8.57648303066573e-19,596.9096927393823,596.9096927393824,596.9096927393823,596.9096927393823
