Time_s,X,Y,Z,Roll_deg,Pitch_deg,Yaw_deg,Ref_X,Ref_Y,Ref_Z,Ref_Yaw,vx,vy,vz,p,q,r,T_pert,tau_x,tau_y,tau_z,RPM_0,RPM_1,RPM_2,RPM_3
0.0519999999999996,4.1055335462774755e-22,-6.0,0.010054997933779349,-2.4069942637136807e-19,3.0034218400641577e-19,8.980135315798083e-19,2.306477285643576e-22,-6.0,0.014025464799603895,0.0,-3.776639893002386e-21,-6.44796429069904e-24,0.0009999862982232668,0.0,0.0,0.0,1.245571039196634,-3.0208420536768374e-19,-5.064095004931085e-19,0.0,568.608835681673,568.6088356816731,568.608835681673,568.608835681673
0.10400000000000098,2.412624648321061e-09,-6.0000000024127,0.010457863471001076,0.0003634423991611552,0.0003635062372843962,2.7953835173319454e-05,2.2938274678348444e-22,-6.0,0.02491749317527324,0.0,1.934196310680287e-07,-1.9343148303731682e-07,0.023086957517271585,0.0,0.0,0.0,2.3675510598301854,-0.00010955636164346957,-0.00010958330330474117,-6.265527411100637e-06,596.8057530472445,596.7424738732356,596.75492691512,596.754919135146
0.15600000000000058,2.0021560476985463e-07,-6.000000200359295,0.014561164618811032,0.0007528091085775259,0.0007740981744160345,7.707815902162994e-05,2.274141915644817e-22,-6.0,0.041867586551043744,0.0,5.383280923843347e-06,-5.417721816153632e-06,0.12343263061248003,0.0,0.0,0.0,2.829511801035832,-7.52253714661207e-05,-9.194556160477722e-05,-9.723168500814779e-06,608.0167261335934,607.9693442908717,607.9661726221846,607.9614333323021
0.20800000000000018,7.883731330874068e-07,-6.000000749689777,0.02497182934821077,-0.00045748722312306133,-4.236040582048136e-05,0.00010231521991784276,2.2482832029034685e-22,-6.0,0.0641330323618625,0.0,1.2823899930713187e-05,-1.2608122793096165e-05,0.2543355768780361,0.0,0.0,0.0,2.922897474890643,0.0001234582631660901,5.175248150364605e-05,-5.532482130232154e-06,610.2038240354877,610.2533027021608,610.2221164533544,610.2018665375825
0.2599999999999998,1.3403420492507549e-06,-6.000001052220857,0.042478106952716047,-0.0011917835008290658,-0.001015142928490972,6.558208162880735e-05,2.217039806924741e-22,-6.0,0.09103491827816745,0.0,1.3886030942359695e-05,-8.959953291404567e-06,0.39235771584082857,0.0,0.0,0.0,2.789069729488604,0.00010640255967262442,0.00011219301027874284,4.1752983711822245e-07,606.9733211883118,607.0353794115479,607.004786469667,607.0064303471328
0.31200000000000117,1.3465380241808634e-06,-6.000000723758272,0.06702979189687013,-0.00017297895340199343,-0.0006589622027176542,1.5597893302991833e-05,2.1811315217017493e-22,-6.0,0.12195347121578147,0.0,2.4438714311577644e-06,6.91023239740026e-06,0.5248430122596923,0.0,0.0,0.0,2.5165101226745783,-7.783854298123044e-05,-7.6013064776356254e-06,2.766887551135018e-06,600.4113659741621,600.3868431647305,600.3974486587559,600.4176077556112
0.36400000000000077,9.9145196923582e-07,-6.000000290749886,0.09810903780492931,0.0009667689281675738,0.00046334682777755907,-1.2851835768621478e-05,2.141214516482775e-22,-6.0,0.15632370168792953,0.0,-1.099175666811816e-05,1.5797140700250087e-05,0.6451287117171681,0.0,0.0,0.0,2.1627114492219977,-0.00013580652166983394,-0.00011870216704643787,2.1450324351124883e-06,591.7578652683441,591.6837452431289,591.7249419944882,591.7299232035907
0.41600000000000037,8.580745845776658e-07,-6.000000344026529,0.1349102109996963,0.0005279341165228966,0.0006194525377640938,-1.9261753927575322e-05,2.0978860608980518e-22,-6.0,0.19363133527115464,0.0,-8.04619046073567e-06,3.099829401425698e-06,0.7474840286926123,0.0,0.0,0.0,1.7901375344950974,5.2905041446767075e-06,-2.5348712744600117e-05,1.938890605772864e-06,582.4444715039358,582.4385369290643,582.4521215575819,582.4430564994462
0.46799999999999997,1.0179518996562595e-06,-6.000000682608469,0.17643382138685437,-0.0004986057117688765,-0.0005511630039625025,-2.3902491954723916e-05,2.0516889366594876e-22,-6.0,0.23340901394518349,0.0,9.449178412656997e-06,-1.2193198902532785e-05,0.8305895581809617,0.0,0.0,0.0,1.430585634424404,8.927321952130526e-05,0.00012457268019634916,1.328784114554902e-06,573.3126635002484,573.3769374270394,573.3437328368756,573.3543424309198
0.5200000000000014,9.244659128833207e-07,-6.000000786120166,0.22170617897911427,-0.0007773920063398933,-0.0009463986383888979,-2.2136304593880665e-05,2.0031155547627509e-22,-6.0,0.27523275100772615,0.0,9.396925608781366e-06,-1.1104567464006236e-05,0.8954108288998187,0.0,0.0,0.0,1.0997625360551357,6.56842115852183e-05,8.81546133329113e-05,1.5834576645746031e-06,564.8207578968171,564.867691840273,564.8459218704185,564.8527771944721
